	BH2_FDSW220017122-1r	BH4_FDSW220017124-1r	BH6_FDSW220017126-1r	BH8_FDSW220017128-1r	BH10_FDSW220017130-1r	BH12_FDSW220017132-1r	BH14_FDSW220017134-1r	BH15_FDSW220017135-1r	DD1_FDSW220008388-1r	DD3_FDSW220008390-2r	DD5_FDSW220008392-2r	DD7_FDSW220008394-1r	DD9_FDSW220008396-1r	DD11_FDSW220008398-1r	DD13_FDSW220008400-2r	DD15_FDSW220008402-2r	DY2_FDME210438600-1b	DY3_FDME210438601-1r	DY6_FDME210438604-1r	DY7_FDME210438605-1r	DY10_FDME210438608-1r	DY11_FDME210438609-1r	DY13_FDME210438611-1b	DY15_FDME210438613-1r	LYG1_FDME210455382-1r	LYG3_FDME210455384-1r	LYG5_FDME210455386-1r	LYG6_FDME210455387-1r	LYG7_FDME210455388-1r	LYG11_FDME210455392-2r	LYG13_FDME210455394-1a	LYG15_FDME210455396-1a	NB1_FDME210455352-1r	NB2_FDME210455353-1r	NB4_FDME210455355-1r	NB6_FDME210455357-1r	NB7_FDME210455358-1r	NB11_FDME210455362-1b	NB12_FDME210455363-1r	NB15_FDME210455366-1r	SY1_FDME210455397-2a	SY3_FDME210455399-2a	SY7_FDME210455403-2a	SY9_FDME210455405-2a	SY11_FDME210455407-1r	SY12_FDME210455408-1r	SY13_FDME210455409-2a	SY15_FDME210455411-2a	ST1_FDME220007465-1r	ST3_L1	ST7_FDME220007471-1r	ST9_L1	ST10_L1	ST12_L1	ST13_L1	ST15_L1	WZ1_L1	WZ3_L1	WZ5_L1	WZ7_FDME210455463-1r	WZ10_L1	WZ11_L1	WZ14_L1	WZ15_FDME210455471-1r	XM2_FDME220007436-1r	XM4_FDME220007438-1r	XM6_FDME220007440-1r	XM8_FDME220007442-1r	XM10_FDME220007444-1r	XM12_FDME220007446-1r	XM14_FDME220007448-1r	XM15_FDME220007449-1r	YC1_FDME220007405-1r	YC3_FDME220007407-1r	YC5_FDME220007409-1r	YC7_FDME220007411-1a	YC9_FDME220007413-1r	YC11_FDME220007415-1r	YC13_FDME220007417-1r	YC15_FDME220007419-1r	ZH1_FDSW220008784-1r	ZH3_FDSW220008786-1r	ZH5_FDSW220008788-1r	ZH7_FDSW220008790-1r	ZH9_FDSW220008792-2r	ZH11_FDSW220008794-2r	ZH13_FDSW220008796-2r	ZH15_FDSW220008798-2r	CXD_1412_FDSW210423229-1r	CXD_1414_FDSW210423231-1r	CXD_1604_FDSW210423236-1r	CXD_1609_FDSW210423241-1r	CXD_1610_FDSW210423242-1r	CXD_1611_FDSW210423243-1r	CXD_1612_FDSW210423244-1r	CXD_1613_FDSW210423245-1r
FJ_XM_contig_19814619||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98.16101982	37.65750925	0	76.94911553	152.9684079	49.76761506	76.8379841	38.29588127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_20039342||full	0	0	0	0	0	0	0	0	13.51416311	18.16654717	9.214832932	14.75353563	12.54406204	12.31847348	12.4583605	14.19853394	0	0	0	0	0.003290915	0	0	0	17.28992228	32.87772165	35.8613595	20.35213558	13.21526541	56.58426471	8.956870774	0	22.46811154	6.895732283	20.24398204	18.27930513	18.59659094	16.9343437	10.71045926	11.72133357	0	0	0	0	0	0	0	0	0.710242967	1.683436316	0.749622502	0.642563561	0.260407285	0	0.427156105	0.668980595	29.2971236	23.2585236	35.20911979	16.22211375	28.75357554	33.41891849	25.01710849	36.46235182	11.78679145	14.03043512	14.67302841	18.04063005	17.4181947	8.934461977	17.09244898	8.161225794	11.67440359	8.117979983	11.94310957	12.90979074	10.16237661	18.27263579	11.64869281	14.45370827	0	0	0	0	0	0	0	0	54.37989673	48.11901165	8.973674229	36.05985385	33.68448481	31.4432351	35.97814279	35.21455252
FJ_XM_contig_20055676	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.182670629	3.344193086	20.71637347	14.24679123	5.007206564	3.907236051	6.656892035	6.552417476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_20124591||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12.040515	1.476579297	1.185637185	3.482556998	4.465880079	4.693407475	6.123472619	7.513456321	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_20320249||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41699937	1.3951943	0	41.19562457	53.04780547	0.791947675	34.24942146	5.356427652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_20468662||full_1	0	0.057248749	0.152994133	0	0	0	0.024865032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.64883082	11.38121986	23.26705084	8.616061298	6.545227748	7.483109182	5.022973411	10.20364191	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_21018703||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.080305959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.75850488	39.11338367	27.98508725	21.5665058	5.736587008	1.42010449	6.129794481	19.959267	0	0	0	0	0	0	0	0	5.088927853	7.010356586	11.52479502	12.44027831	9.409348969	5.80145583	5.064567051	6.485357172	0.055800804	0.3496785	0.506682272	0.287104565	0	2.419876567	0.603818276	0.090554433	4.229250456	18.0459706	6.004819985	24.01796553	16.48078045	15.49290949	13.58718775	17.97979085	0	0	0	0	0	0	0	0
FJ_XM_contig_21305819||0_partial	0	0	0	0	0	0	0	0	142.0026159	190.6484554	201.1374755	128.0431673	138.0728535	117.2899193	128.7108878	117.2117201	0	3.627334833	0	0	0	0	0	0	222.5631121	290.719039	294.349074	275.1712958	172.2930052	326.1914319	172.6550268	107.276735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.668204678	5.082400581	0.96995491	4.485951263	2.941287996	2.775845629	5.443196392	2.429332007	0	0	0	0	0.024521602	0	0	0	33.82852263	40.65908007	41.40966042	38.39028833	37.38086127	40.40089688	46.16502354	37.8286384	0.254364142	0.528209967	0.53979097	0	0	0.850855916	0.586323797	0.103299025	0	0	0	0	0	0	0	0	65.47932219	63.45795214	224.5279468	105.9898709	68.68923373	82.56368968	79.03024483	82.43545121
FJ_XM_contig_21342506||full	3.053154562	1.135791325	5.882382054	3.157990262	2.078903073	7.951533961	3.182338961	2.32777338	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.72538121	5.002728695	1.54954727	2.216207156	2.8103836	1.603404776	3.522940433	1.192433074	0	0	0	0	0	0	0	0	3.734690887	5.492729876	5.738379334	6.375505481	4.076159169	1.926943396	7.358166923	9.71735282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_21470182||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.465376283	0	0.124765323	1.049363641	0.899566366	0	0.322057748	0.011263103	0.017354971	0	0.189743727	0.835521068	0.53902322	0.188096086	0	0.687163849	3.983647046	6.709378614	8.918921035	9.373459341	5.402047137	2.51393654	8.920039602	3.323078219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.078174939	0.182310461	0	0	0	0	0	0
FJ_XM_contig_22425117	0	0	0	0	0	0	2.680663585	0.511923562	8.864663371	3.700058397	8.865426998	6.576107939	7.19339181	5.92415029	19.4592144	3.441567289	0	0	0	0	0	0	0	0	6.585291888	5.928011619	6.88962357	6.560142326	8.73143605	6.626006679	10.40877375	0.624640458	0.187791157	0	0.173994027	0.199927455	0.637579071	0.173180568	0.380725413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.062439589	0.128794682	0	0.199670112	0.510013587	1.862705044	0.068991394	0.646716627	4.357526127	10.88489502	11.25606634	4.952944358	3.655778079	16.95863758	3.877291005	14.90823375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03268442
FJ_XM_contig_22852056||full	0	0	1.268287734	0	0	0	0.008265893	0.034806567	0	0	0	0.170402008	0.693112769	0	0.032533136	0	0	0	0	0	0	0	0	0	0.693974431	1.136548745	6.420307557	3.822326706	4.982884676	9.23799541	2.813667802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.441493603	7.866497019	5.423988202	9.878961398	4.459134939	1.881637563	3.409430402	6.182953055	0	0	0	0	0.160220845	0	0	0	0	0	0	0	0	0	0	0	0.253853847	0	0	0.148963149	0	0	0	0
FJ_XM_contig_23126558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.73408037	80.97305396	0	10.47159765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_23140086||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.040512821	0.44597273	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.319466219	9.011675093	1.998330781	3.419718107	6.253335615	4.220809692	8.793122959	1.462433813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_23630186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.829102436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38.30396295	18.23283289	54.39545565	33.06133202	17.24624465	15.29299445	21.32229212	22.0778839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_2426397||full	9.800706728	6.504982551	5.834068872	4.533926429	5.45429663	6.426839514	6.143462805	8.177545475	5.583302028	5.287557646	6.806954886	5.946241295	7.582317907	5.505698078	4.684010369	7.586295617	0	0.184887624	0	0	0	0	0	0	1.626186195	1.633070741	0.492723168	5.882487053	3.746167665	0	0.160837494	0	0	0	0	0	0	0	0	0	0.629604897	3.050274974	0	1.121662671	0	0.09270311	4.325097219	0.875705157	0.362499687	2.029178218	1.690769418	1.248135232	0	0	0.417736414	0.535600848	0	0	0	0	0.347869377	0	0	0	4.478125121	10.93392361	15.47795809	22.56095491	15.5068235	14.51638275	13.59608818	13.90612254	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.341281528	1.216962937	5.557106089	1.098176956	2.472167123	1.692362459	2.455206373	1.108349152
FJ_XM_contig_24628802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.183932449	0	0	0	0	0	0	0	0	0	0	0	0.104097811	0	0	0	0	0	2.217450494	0	1.628999036	0.912413586	1.666772291	0	1.10417911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.027797796	6.104393808	17.40799526	17.11794146	7.566753202	9.441078556	8.365287192	22.43187091	0.161620438	0	0	0	0	0.182048063	0	0	0	0	0	0	0	0	0	0	3.835503936	1.493220589	0	0	0	0	0	0.211899791
FJ_XM_contig_24637378||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.416312039	0.952143119	2.173859614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.449544097	9.974832592	1.787347858	7.861925456	1.041471745	0.47192373	2.975796521	4.672881932	0	0	0	0	0	0	0	0	1.477386361	5.676352619	3.463083185	5.637060841	6.908187107	7.845709541	3.684620244	0.390439561	0	0	0	0	0	0	0	0	4.007561372	11.43045499	2.304119767	10.92537112	16.56704782	12.45989612	13.70136929	12.36906651	0	0	0	0	0	0	0	0
FJ_XM_contig_24783464||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.61597213	4.291879661	3.776394803	1.317583145	5.327356614	15.87522029	6.270751187	10.77332908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_25087002||full	0	0	0	0	0	0.151030126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.709732607	3.214261385	0	3.973942093	1.242296166	0.159850731	0	0.973211573	0	0	0	0	0	0	0	0	2.049396866	7.441598355	2.86171744	3.352376312	3.827440633	6.986574369	0.604564903	3.515653158	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257512218	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_25378426||full	0	0.396826692	0.140221329	0	0	0	0.067947646	0	7.941873923	7.307415579	0.290511553	9.725988132	5.99703446	3.829486038	5.739966681	2.590680792	0	0	0	0	0	0	0	0	0	0.661291969	0	2.295167384	1.872538777	0	0	0	2.310173593	0	0	0	0	0	0	0	0	1.344843476	0	0	0	0	0.246155038	0	3.683999921	10.63092621	0	3.917774782	2.156080937	1.398677031	7.27982753	4.128400328	0	0	0	0	0	0	0	0	2.766803128	7.700937482	13.65436613	11.86827373	5.304665664	5.418807755	5.589314767	9.730532781	1.500522389	1.880087788	0.549335539	2.230985739	2.424623733	0	0.968966528	4.686848912	0	0	0	0	0.781545343	0	0	0	3.20017934	0	0	0	0.05904714	0.400348479	0.212311966	0
FJ_XM_contig_25544839||full	0	0	0	0	0	0	0	0	2.821783457	3.65153074	0.92202678	0.189923908	0.302822017	2.698468691	3.106797512	2.62466048	0	0	0	0	0	0	0	0	1.507436863	0	0	7.372781035	11.9879143	0	0.16432107	1.004732838	2.500742099	1.221291811	5.135954377	6.717920179	1.870952536	2.552712985	0.920476045	0.810187347	0	0	0	0	0	0	0	0	0.100872592	0.912118969	0.588486986	2.529292062	0	0	0	0	11.8057339	4.08599009	5.555107204	6.485090888	9.750982683	5.85153858	5.069635154	2.656827097	2.770035523	3.806710625	14.27856564	8.222253193	4.306920023	6.073319709	3.346135148	7.728678007	0	1.294737873	0.629805095	0.745952471	1.823444944	1.639512138	0.406034149	2.002559298	0	0.0783338	0	0	0	0	0	0	4.682796421	11.07877295	0	1.648103661	15.20788872	4.679294108	6.302536819	11.33614612
FJ_XM_contig_25553028||full	0.440628923	0	0.051124529	0	0	0	0.013245466	0	0	0.848557811	0.069278559	1.978412941	1.148629902	1.319586235	1.352581279	0.779165007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.166489425	0.240417466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.32661002	12.66215437	19.63332285	16.33357182	13.01736634	6.579729762	12.85197137	16.09643784	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_25655649||full	0	0	0	0.231294863	0	0	0	0	0	0	0	0	0	0	0	0.021668347	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.236396783	1.95287688	1.176107853	2.066338634	0.437995883	0	0.383773529	0	0.475534921	2.025192992	3.226721643	0.361690208	5.176614356	1.755536358	0.251647704	0.619214864	4.879875339	9.946256694	2.319569198	5.626839728	3.275876352	3.494926115	4.938384507	3.999206731	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_25959274_fragment_1	3.314618064	0.184017873	2.468138993	0.449196185	1.032341738	0.765866494	0.794180297	0.735959714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.191537057	0	1.289449397	0	0	0.24625036	0.340846777	0	0	0	0	0	0	0	0	6.56656768	14.1334514	16.31104138	12.77659312	14.0301068	11.74319589	16.28049125	12.20891204	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_26191577||full	0.983908753	0	0	0.021326741	0	0	0.19496049	0.554868022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.432925409	0.058470766	0.717068527	0	0.373214249	0	0	0	0	0	0	0	0	0	0	0	0.880538132	0.790705464	3.710664156	3.279420125	1.618998093	1.193804977	1.530730971	2.754649371	0	0	0	0	0.454138466	0	0	0	0	0	0	0	0	0	0	0	8.69390903	4.019669907	8.221818624	3.132269216	3.230226646	5.091603155	10.25143985	7.573460614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_264718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.834860831	2.536068046	2.995366064	3.248616886	3.240881527	11.79780129	6.093602941	12.10485605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_26758112||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90.07994199	0	0	0	0.221813782	0	0	0	0.596920793	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_26765400||full	3.021473366	0.256553466	3.369351751	0.239104689	3.314650031	3.286360765	1.034930058	1.046147494	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.5955144	52.12046189	31.09521197	45.55843625	4.407292007	13.52541977	56.10458819	42.99674174	0	0	0	0	0	0	0	0	3.025727468	11.61078744	10.55347727	3.101708562	1.270616392	8.062344525	11.77299889	6.310272342	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_26923046||full	4.63911601	1.771880822	1.151013718	1.725265013	1.797594259	1.778464469	1.547532222	2.800369952	0	0	0.587463269	0	0.73304266	0.327391633	0	0	0	0	0	0	0	0	0	0	13.59693176	27.07676719	7.975087555	14.04496552	8.811455142	28.64994787	2.149122653	0	8.786428571	3.991258465	9.63424546	5.565657291	11.25950875	8.638273137	3.821917271	5.469385762	0	0	0	0	0	0	0	0	2.133839549	0.984040741	2.603635462	3.641221336	2.127773524	0.079421005	2.539511476	3.8551238	21.62841182	28.56122198	35.93873268	27.52947354	22.316656	28.333996	20.57382116	12.35616813	8.477415604	14.75431376	12.31380848	16.25105025	11.46383002	18.10819193	23.11821063	11.03005706	14.05824064	9.757486264	13.29926346	7.505325297	11.6209403	9.729194441	13.54095491	12.51236744	0	0	0	0	0	0	0	0	13.77087051	19.39708072	12.46807272	13.4498836	17.17406374	9.193067727	15.16682838	13.97464862
FJ_XM_contig_26936145||full	0.029899666	0	0.611333857	0	0.368524546	0.089934616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.268667307	0.157762653	0	0.144772525	0	1.320701366	0	4.190944914	7.337096409	1.34038598	4.578359482	2.341976224	0.214282962	0.360014934	0.782856295	0	0	0	0	0	0	0	0	4.728931748	8.471108019	3.617856727	6.202835483	8.83839061	5.169831729	5.576775846	8.643936027	0	0	0	0	0	0	0	0	0	0.507228352	0.255080182	0.013968228	0.2417148	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_27108346	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.268237807	0.420255974	2.628075968	3.730900411	5.962615226	4.434917788	4.954391614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.015687246	13.17896399	8.574438157	4.819328447	4.932625222	21.38400344	11.6130478	21.36656503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_27200724||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344730716	0	1.731902048	0	0	0	0	0	0	3.85431438	3.404683468	1.129559003	7.390280584	3.730348636	0.351872618	8.207130878	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.905863748	4.307587472	12.84514908	14.91625284	7.654917719	3.412322971	6.853858477	6.592332791	8.72409579	4.719975758	5.016116629	4.389318581	2.773581957	6.915880835	5.298050952	3.505582813	0	0	0	0	0	0	0	0	7.057043109	13.77321713	46.11393396	36.88704731	4.224634089	3.153991718	4.815486526	3.6522223
FJ_XM_contig_27441620||full_1	9.441011784	0.897280844	8.037488976	3.297542873	2.003754023	1.23183093	5.450289476	2.252347283	0	0	0	0	0	0	0	0	0	4.44898359	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.165885557	0	0.013100719	0	0	0	0	0	0.314115466	0	0	0	0	6.286108165	4.451549098	2.425618908	12.85370431	0.178759849	4.333930758	8.75128219	9.105945533	0	0	0	0.433453332	0	0	0.321054994	0	5.455334289	18.94311286	5.348609604	6.586548426	3.615459224	6.820335157	7.407564868	1.593048239	0	0	0	0	0	0	0.690946883	0	1.950746371	2.36262636	5.222864749	11.39101537	17.9833679	5.338593682	4.401945316	5.746593412	0	0	0	0	0	0	0	0
FJ_XM_contig_27464829||full	0	0.841883627	0.250366801	0	0	0.430013354	0.424095412	0	0.810419907	0	1.221929597	0	0	0	0.84648467	0	0	4.080734075	0	0	0	0.003719749	0	0	4.630959566	3.671012524	5.159935551	2.119179416	2.547576394	4.638171893	2.637184688	0	0	0	0.280399154	0	0	0.121520204	0	0	0	0	0	0	0	0	0	0	0.348835303	0.140858494	0	0	3.524906906	7.212018296	4.565393062	3.088563544	1.970174494	1.050036483	3.309281007	0	1.135415664	0.896221596	0.324878795	0	23.88528861	27.31308349	21.51046944	20.32607673	19.67752633	30.63410099	19.97466151	24.12707449	0.107713959	0	0	0	0	0.897439143	0.187848551	0	0	0	0	0	0	0	0	0.233367881	3.329086803	3.702593269	1.129994995	4.534680015	4.195048995	3.167400348	4.995365704	5.441578957
FJ_XM_contig_2750799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.741723239	0.808300526	0.129341984	0.448776121	0.386351185	0.040029128	0	0	5.956607497	6.148988945	5.364389213	9.970317959	6.519022542	9.35914381	4.19477758	5.358763879	21.5470377	11.21669088	4.673054524	9.543025089	12.47809559	27.80560266	9.788661464	14.76319269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_28168220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.75531668	41.3350991	39.28268456	24.47897519	28.0924527	77.6575931	36.67635067	62.81084287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_28307169||full	26.7350647	15.54893584	22.12476468	15.46844417	12.0684415	11.58837065	16.00075352	16.82256933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.979589693	6.934344091	5.815187824	6.759067847	4.70407167	2.865484401	6.785232891	4.44831234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_28328787||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.44962569	69.24878718	0.158426724	31.07070831	4.334224012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
FJ_XM_contig_2910977||full	0.008127576	0.133342767	1.377743466	0.120993208	0.864454862	0	0	0	0.658147514	0	0.668880089	0.830244311	0.603493127	0.031844402	2.3287444	0.88746237	0	7.082355926	0	0	0	0	0	0	0	0	0.483489858	0.78979008	0	0	0	0	7.775544686	0	4.418731872	1.438382256	0.977580507	0	0	0.649126821	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.140369315	0	0	0	3.948624742	8.771895105	10.5732266	9.702726561	4.289961899	8.854394912	7.858946099	4.726652642	9.431531949	15.2100031	10.95535858	3.426891559	12.48697776	1.954757267	5.102817532	4.865716546	0	0	0	0	0	0	0	0	0.634079325	0.037467544	0	0.101097353	0.014845869	0.652099901	0	0
FJ_XM_contig_29313721||full	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.855993179	16.75523267	6.749994734	8.636886995	11.3340129	6.823286902	5.894123553	5.780243772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
